index,SAVSNET_consult_id,Narrative,SAVSNET MPC,Consult_date,Species
453,6823569,"S: Pet presents for exam and vaccines. O: BAR, BCS /9, P: R: MM-.  EENT: No ocular or nasal discharge, ears free of debris, eyes clear. Oral: Upper right carnasial has gingival recession and.  LN: no palpable enlargement.  HL: normal auscultation, lungs clear. Abdomen: Soft, no pain on palpation, no distention. MS: Ambulatory x4, no lameness observed. Integument: No ectoparasites seen, healthy skin and coat. Urogential: Normal anatomy, no discharge. Rectal: not performed, normal anal tone. A:  P: Discussed PE findings-",tumour,2019-10-17 15:00:14,cat
454,5508614,Fairly BAR kitten. Said to be 10wks old - looks less. T 39oC. Bilateral conjunctivitis with ocular discharge. No sneeze or cough reported. Percussion resonance of chest is good. Abd soft and painless. Has fleas. Worming history unclear. Too small for Endectrid at present.,other_unwell,2018-12-22 12:04:51,cat
455,3389266,"""3.605 kg. Severe gingivitis with mild to mod tartar upper back teeth. H/L auscult normal. No goitre. Abd palp nad.  Will pick up endectrid and quantex when brings in <<location>> next month.""",vaccination,2017-07-20 09:07:40,cat
457,4926454,"""HPC 6 month health check. OR no concerns, EDUD fine, no C/S/V/D. PE-BAR, EENT fine, broken R upper canine, no pulp exposure, LN-WNL, heart and thoracic ausc-NAD, comfortable on abdo palp. quantex given in consult.""",other_healthy,2018-08-20 11:21:15,cat
463,3421211,"""flare up of skin again, multiple lesions acorss body, flea treatment applied and depo given. adivsed routine flea.""",other_healthy,2017-07-27 15:50:56,cat
464,926642,"""O brought in for a friend for vaccine. Nevver had a vaccine here from records so recommend restart. Nad here. Re see 3 weeks. bcs 6/9""",vaccination,2015-12-11 14:49:31,cat
469,1353911,"""Booster. DUDE normal. No v/d/c/s/itching. OR no concerns. Teeth, mucous membranes, eyes, ears, skin, heart, lungs, abdo, Lns fine. HR 192. BCS 5/9. owner has used one of the &lt;4kg endectrids but will return the other 2 to be swapped for &gt;4kg ones.""",vaccination,2016-03-21 10:15:54,cat
472,1931129,"""Restart vacc protocol. Or dude nad, bar nad, no v/d/c/s. chest ausc/abd palpation nad.  MM pink bcs 5/9, tcr&lt;2s. teeth, ears, eyes fine. explained to the O vacc protocol and treatment for fleas and worms. Tricat+FeLV vacc given. next vacc in 3 weeks""",vaccination,2016-07-25 18:06:07,cat
480,5792073,<<name>>: Blood taken,other_healthy,2019-02-28 09:19:37,cat
481,3530106,"""REASON: primary vaccination Tricat and FeLV.  BIOP 1 week ago, confirmed DOB. Breeder has fleas/wormed recently: 20th to 23rd /07 had panacur.  12/08 - given Advocat.  On kitten food (<<brand name or identifier>>). DUDE ok. Litter trained already.  CE: BAR, HR 200+ no murmurs/arrythmias, mm-PandM CRT<2s, chest-NAD, abdo-NAD. Eyes,ears,teeth-NAD. BCS 3/5. Female. No flea dirt, good coat. No umbilical hernias.  Microchipped between shoulder blades.  Discussed HPC (joined)/insurance(already insured)/neutering.  Next vacc in 3 weeks""",other_unwell,2017-08-23 16:24:52,cat
486,3176638,"""2.61 Kg_ Check. Hx: Indoors. Mr reports fine but last 2 days drinking lots, Ravenous last weeks but eatingless last 2 d. Pe: Lost weight. Alert but weak, dehydrated, skin tent. Pale mucosas. Thin, <<identifier>>. Lns, Abdmn palpat fine, Chest auscult fine. HR, RR wnl. Temp 37.8. Ddx: Adv check kidneys and T4. Plan: - Declined iv or sc fluids today or any investigat. Adv poor px, better recheck asap if not fine as need blood test, fluids vs PTS. - <<name>> on Convenia inj as iut helped so much last time. - Recheck in 1-2 days INI.""",other_healthy,2017-05-25 18:02:49,cat
487,3217875,"""OR: Tricat + FeLV restart vaccination. S:bar. O: heart rate 160, respiratory rate 42, mucous membranes pink and moist, capillary refill time <1,5s. A: no pathological spunds on herat and chest, m-skeletal sys nervous sys, ears - normal. teeth - normal, gingivitis - on the maxila. eyes -watery eyes, some discharges also as the OR said , conjunctiva a little bit iritated. no pain on the abdominal palpation. no pain on the spine. DUDE - normal. BCS 6/9. flea and worm treatment. stomorgyl for gingivitis. next vaccination in 3 weeks. Next appointment in 3 weeks. second vacc""",vaccination,2017-06-06 18:10:05,cat
489,1354153,"""Booster, dental disease. OR no concerns. CE unremarkable, but has FORL upper LHS (207, possibly also 208). Recommended dental asap, discussed benefit of HPC.  Gave vaccs, O joined HPC. Dispensed flea and wormer.  Book in for HPC dental within the next 2-3 weeks""",vaccination,2016-03-21 10:29:34,cat
492,1060684,"""possible uti.  settled completely last night but urianitng everywhere in the house over the last few days and blood in urine. does eat alot, does drink alot too, tiolets outside normally. no meds at the moment at all.  11.7.  phone mobile with rtezsults.  start catease.""",other_healthy,2016-01-15 09:59:51,cat
494,4669638,"<<name>> In to clip out matted fur, only a few matts on abdo, let us clip out easily, think could get very grumpy if took too long to clip out matts""",other_healthy,2018-06-29 10:10:07,cat
511,6725335,Recurrence of Diarrhoea with blood in it. Was fine on the meds. Exam unremarkable. First step send faecal as he is on prednisolone long term he is immune compromised/allergic to everything so want to ensure it isn't an infection that we haven't quite fought off. If clear consider full bloods/b12/folate/abdo scan.,gastroenteric,2019-09-25 10:55:14,cat
518,6277687,"<<name>> Tricat FelV. HX. DUDE fine. No V+D+. Lump appeared 2-3 weeks ago where he developed a bump on his mid back on the midline towards the right. It started as a skin coloured bump, then went the colour of a bruise and this cleared and now normal skin colour again. No change in size since first seen. When O was showing <<name>> the lump the cat turned and bit her. Asked her to wash her hands with handsoap and got her to sign the form about injuries. Tried to listen to heart but cat was not tolerating the clinical exam. Tx: vaccinated over LH today. Discussed the lump further in terms of monitoring vs FNA vs lump removal. If O wants to try FNA as quite nervous about GA, suggested we may give the cat gabapentin before the consult +/- zylkene and use cat muzzle/towels if necessary to FNA it. O to consider. <<name>> made an estimate for the FNA and the mass removal.",vaccination,2019-06-21 18:36:21,cat
519,5643971,". Os were away start of the week, got back 36hrs ago and noticed eyes were weeping OU but OD>OS. Mucopurulent discharge but mild. Cleaned with salt water but still some by today. Is well in self otherwise, vaccinated, DUDE fine. Os concerned as fights a lot so maybe scratch. Holding both eyes open, no blepahrospasm or swellings evident. Minimal discharge OU. PLR normal, fundic exam normal, fluro negative. Likely conjunctivitis, treat as above. Warn can be contagious so monitor other cat",other_unwell,2019-01-25 09:12:43,cat
525,6202081,. Next appointment in 2 weeks. Recheck ear tip,other_unwell,2019-06-05 11:54:11,cat
526,1816044,"""Lump unchanged owner monitoring, owner not keen on dental/surgery. All else ok.""",other_healthy,2016-06-30 16:32:01,cat
531,3733050,"""""",post_op,2017-10-11 11:55:13,cat
532,6472933,"DUCAT a046a01; stodgey abdo, ant abdo feels more solid, thickened area, well, ocas vomiting furballs but normal for him. advise re ~1m, & reassess, next step bloods & scan",vaccination,2019-08-01 15:12:41,cat
538,3944920,"""was off food for 48hrs after last injection, then O got him eating again by starting with treats. GHC all fine, T 38.5, eyes - L eye sl inflammed, O says occ has a sore eye but it clears and mnever gets any worse than this (?chronic herpes cat?). Abdo chest NAD. Adv likely one off reaction to load of vacc perhaps had something else brewing at the time? See what happens today and ring us if any concerns.""",vaccination,2017-12-01 10:28:53,cat
546,1165455,"""wt 5.7kg admit for castration, adult Tomcat, battle scars, signs of skin disease around scrufdf or is trauma. advise flea/worm. o opted for tablet at poc. advise re risks. 0.23alv/0.45sed/0.24ket/0.48carprieve/iso/O2. open castration. poc 3days.  Next appointment in 3 days. poc""",post_op,2016-02-08 00:00:00,cat
548,5130807,health chk fit & well couple months over due so 2nd FeLV in 3wks.  Next appointment in 3 weeks. 2nd tricat,vaccination,2018-10-01 11:41:10,cat
549,268716,"""Obese cat, thought to be about 4 years old. Treated with rest of shelter cats ten days ago with antibiotics and anti-inflammatorys for outbreak of cat flu. At time of examination - displayed little or no clinical signs of flu. Yesturday, noticed occular discharge and sneezing. On exam - severe occular dischage, nasal discharge, so congested, attemps to collect sufficient blood for biochemistry/haematology had to be abandoned(enough collected for FIV/FeLV) as struggled to breath. Mucous membranes inflammed, ulcers on tongue and around oral cavity, halitosis. Rr^^, rattle on chest, T 39.0. Conjunctiva, very inflammed, almost appear toxic in appearance. Very lethargic. Ate yesturday, did not eat today. Moderately hydrated. Discussed - likely calici - quite unwell. Explained must take precautions in case of Virulent strains. Ideally would have like to have admitted for IV fluids, but advised cannot just in case. Change abs, carry on with metacam, fucithalmic. Adv please ring tomorrow with update.""",vaccination,2014-12-02 17:53:08,cat
551,1311275,"""<<identifier>> vomited once again yesterday afternoon and in the morning 4 am. Her appetite is fine. O has been feeding her Gastrointestinal WF the last couple of days twice daily. Has water always there. Drinks every now and then. O has two more cats who eat a different diet and hasn&apos;t really separated them and their food. Has been passing faeces on a daily basis. Solid, no blood. Yesterday last time. BAR. NAD in clinical exam. CRT, muscles normal. Slightly reacting when palpating her abdomen, but not an obvious pain reaction (wriggly). Gastroenteritis. Aetiologic DD something she has eaten (digestable or not), infection, systemic disease, tumor, other. Most probably something she has eaten. Has changed her diet recently but prbably started vomiting before. This might have made it worse. Discussed our options again. Offered to investigate further today. Gave an estimate. Other option would be to give an anti-sickness injection and strict dietary measures. Exclusively bland food. Small and frequent meals (3-5 times daily, starting from a teaspoon). No water or food for 6-8 after vomiting. Even water in small amounts every time (we shouldn&apos;t overload her stomach). Gradual return to normal diet after at least 48 hours being ok. O is aware that the weekend is coming and we have some limitations on what we could do then. Adv that we might need to refer her to an OOH clinic if <<identifier>> deteriorates during the weekend. O is ok with this. Asked O to get in contact with us on Monday to update us. Coming for a health check (if all goes well) probably on Wednesday.""",gastroenteric,2016-03-11 09:39:43,cat
562,1393810,"""O has no worries bright e/d normally and no VDSC. Knows is overweight is strict with portions but has been in cattery for 2 months and put on condition. CE BAR BCS 6.5/9 abdo fat. Great coat. mm pink and moist, mild calculus on teeth. NAD thoracic ausc HR 170 NAD abdo palp other than fat. Clipped all nails moderately long. O declined f/w treatment.""",vaccination,2016-03-30 16:51:16,cat
568,4915656,"""""",post_op,2018-08-17 09:51:29,cat
569,1885025,"""heart rate 200. <<identifier>> 200.  bright, alert and responsive in consult.  presented as moderate inappetent since owner moved house 1 week ago.  advise possible stress related.  advise felliway.  re-examine as necessary <<identifier>>.""",other_unwell,2016-07-14 16:59:41,cat
